"scientific_name","status","migration","tp","tl","habitat1","colony","ps","min_dist","colour_elab","colour_div","ED_score","logMass","logRange","Order","source"
"Phoenicurus_erythronotus","LC","Full Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.020255645,0,30.82829129,53,8.582837,1.26717172840301,6.68625623684577,"PASSERIFORMES",1
"Phoenicurus_frontalis","LC","Altitudinal Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.024649243,0,33.85864544,70,7.703923,1.20411998265592,6.41822576694956,"PASSERIFORMES",1
"Phoenicurus_hodgsoni","LC","Full Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.046186485,0,16.05880901,46,5.689775,1.23363058016446,6.15326871926955,"PASSERIFORMES",1
"Phoenicurus_moussieri","LC","Not a Migrant","Diurnal","Carnivore","Bare","Not colonial",-0.124830234,0,33.49254117,61,6.609082,1.17318626841227,5.67592903804027,"PASSERIFORMES",5
"Phoenicurus_ochruros","LC","Full Migrant","Diurnal","Carnivore","Bare","Not colonial",-0.004867638,0,16.86181034,51.5,6.020535,1.21748394421391,7.1343164058885,"PASSERIFORMES",7
"Phoenicurus_phoenicurus","LC","Full Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.007620534,0,24.09366944,53,6.468176,1.16435285578444,7.16089769042708,"PASSERIFORMES",5
"Phoenicurus_schisticeps","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.08203334,78.6667623,34.30457567,62,5.751765,1.25767857486918,5.87767545712739,"PASSERIFORMES",2
"Pholidornis_rushiae","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.093465749,0,32.68912285,54,18.974511,0.778151250383644,6.49676427189432,"PASSERIFORMES",1
"Phragmacia_substriata","LC","Not a Migrant","Diurnal","Carnivore","Aquatic","Not colonial",-0.144519404,19.1461867,26.54034731,32,6.021777,1.00141358990053,5.6689611075196,"PASSERIFORMES",0
"Phrygilus_alaudinus","LC","Not a Migrant","Diurnal","Herbivore","Shrubland","Not colonial",-0.03276966,0,31.9179767212536,43.6377539489136,5.276884,1.38321675185133,5.83239695332178,"PASSERIFORMES",0
"Phrygilus_atriceps","LC","Not a Migrant","Diurnal","Herbivore","Shrubland","Not colonial",-0.020488946,149.6488063,33.14811326,47,3.538264,1.38560627359831,5.72193395275723,"PASSERIFORMES",0
"Phrygilus_carbonarius","LC","Full Migrant","Diurnal","Herbivore","Open vegetation","Not colonial",-0.047428025,142.581421,30.2568238785246,44.6962849025858,4.969913,1.25285303097989,5.69828433428452,"PASSERIFORMES",1
"Phrygilus_dorsalis","LC","Not a Migrant","Diurnal","Herbivore","Open vegetation","Not colonial",-0.00970307,506.3237939,29.0356263585935,34.0214087309699,6.153234,1.5814945422909,5.27192351658433,"PASSERIFORMES",0
"Phrygilus_erythronotus","LC","Not a Migrant","Diurnal","Herbivore","Bare","Not colonial",-0.059037087,286.0737156,27.4376027270356,39.3922452961818,4.839461,1.3130466440078,5.14225323089827,"PASSERIFORMES",1
"Phrygilus_fruticeti","LC","Full Migrant","Diurnal","Herbivore","Shrubland","Colonial",-0.014925784,0,21.7520912,48,5.604473,1.58883172559421,6.31914679938422,"PASSERIFORMES",0
"Phrygilus_gayi","LC","Full Migrant","Diurnal","Herbivore","Shrubland","Not colonial",-0.014390979,0,34.67941169,43,3.581698,1.40823996531185,5.92707867894533,"PASSERIFORMES",0
"Phrygilus_patagonicus","LC","Full Migrant","Diurnal","Herbivore","Shrubland","Not colonial",0.059103335,0,30.648763235,43,3.613885,1.3541084391474,5.72965067074168,"PASSERIFORMES",0
"Phrygilus_plebejus","LC","Full Migrant","Diurnal","Herbivore","Shrubland","Not colonial",-0.052303529,0,22.20166326,20,4.840951,1.16731733474818,5.9779768015964,"PASSERIFORMES",0
"Phrygilus_punensis","LC","Not a Migrant","Diurnal","Herbivore","Bare","Not colonial",-0.255161631,0,31.56666193,46,4.935633,1.5705429398819,5.4909005904249,"PASSERIFORMES",1
"Phrygilus_unicolor","LC","Full Migrant","Diurnal","Herbivore","Shrubland","Not colonial",-0.030894994,0,21.60172902,16,4.83592,1.34044411484012,6.13287116427614,"PASSERIFORMES",0
"Phylidonyris_albifrons","LC","Nomadic","Diurnal","Herbivore","Open vegetation","Colonial",0.554634441,0,29.50389054,39,8.498411,1.24303804868629,5.8988785846321,"PASSERIFORMES",0
"Phylidonyris_melanops","LC","Not a Migrant","Diurnal","Herbivore","Shrubland","Not colonial",1.109268882,0,27.61302156,37,20.06904,1.26126286879249,6.05546089097688,"PASSERIFORMES",1
"Phylidonyris_niger","LC","Not a Migrant","Diurnal","Herbivore","Shrubland","Not colonial",1.109268882,0,38.8895459,59,7.220587,1.26126286879249,6.02003658966121,"PASSERIFORMES",2
"Phylidonyris_notabilis","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",0.768179168,1820.819719,26.37033059,32,8.047772,1.43536650661266,3.94757461026528,"PASSERIFORMES",0
"Phylidonyris_novaehollandiae","LC","Not a Migrant","Diurnal","Herbivore","Shrubland","Not colonial",1.109268882,0,37.99055535,41,7.213791,1.30642502755069,5.93048444627278,"PASSERIFORMES",1
"Phylidonyris_pyrrhopterus","LC","Altitudinal Migrant","Diurnal","Herbivore","Forest","Colonial",1.109268882,0,31.37968216,47,9.64468,1.2148438480477,5.55383297363134,"PASSERIFORMES",1
"Phylidonyris_undulatus","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",1.016704023,1426.318518,23.80763177,24,7.85045,1.20411998265592,4.21837762683345,"PASSERIFORMES",0
"Phyllanthus_atripennis","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.140797905,131.6790855,20.6997071728501,35.837579417017,4.433371,1.93348728784871,5.36282950817372,"PASSERIFORMES",1
"Phyllastrephus_albigularis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.06631364,4.984897071,28.33212816,43,6.823035,1.39269695325967,6.32973859390938,"PASSERIFORMES",0
"Phyllastrephus_baumanni","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.073794328,0,15.99089105,29,6.246605,1.44090908206522,5.64974974252868,"PASSERIFORMES",0
"Phyllastrephus_cabanisi","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.089004621,0,24.84055198,38.66666667,5.935584,1.53781909507327,6.29990103091818,"PASSERIFORMES",0
"Phyllastrephus_cerviniventris","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.05842431,0,17.51015299,37,6.347263,1.43136376415899,6.06821064085899,"PASSERIFORMES",0
"Phyllastrephus_debilis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.12001808,0,24.88737805,47,11.209515,1.15685190107001,5.29884527894129,"PASSERIFORMES",0
"Phyllastrephus_fischeri","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.122926724,0,21.67702243,37,5.931158,1.43376983392487,5.43273537177838,"PASSERIFORMES",0
"Phyllastrephus_flavostriatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.054302764,0,26.48143663,42.75,9.108595,1.45484486000851,5.64754402006034,"PASSERIFORMES",0
"Phyllastrephus_fulviventris","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.341272086,1070.039406,21.30073889,32,6.322534,1.52504480703685,5.18209503441912,"PASSERIFORMES",0
"Phyllastrephus_hypochloris","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.33099571,0,18.21069991,38,9.094031,1.36642295722597,5.12923437263217,"PASSERIFORMES",0
"Phyllastrephus_icterinus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.097355828,0,30.81696628,52.5,8.461358,1.27760921430409,6.39338657668328,"PASSERIFORMES",1
"Phyllastrephus_leucolepis","VU","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-1.20438531,753.7064269,20.5376134668247,36.7309614054021,6.409522,1.39970051574208,1.9968156147727,"PASSERIFORMES",0
"Phyllastrephus_lorenzi","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.507197372,306.4272597,30.81696628,52.5,8.606681,1.27875360095283,4.59456384970659,"PASSERIFORMES",1
"Phyllastrephus_poensis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.333729759,85.21993104,19.77182006,47,7.72171,1.46089784275655,4.647096098749,"PASSERIFORMES",0
"Phyllastrephus_poliocephalus","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.51669236,76.31114753,28.65239453,48,6.444324,1.72427586960079,4.49662428597451,"PASSERIFORMES",0
"Phyllastrephus_strepitans","LC","Not a Migrant","Diurnal","Omnivore","Open vegetation","Not colonial",-0.18672241,0,20.07755946,41,7.151189,1.43296929087441,6.12943307473857,"PASSERIFORMES",0
"Phyllastrephus_terrestris","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.015253551,0,21.55835997,31.5,9.47284,1.49415459401844,6.38648308370857,"PASSERIFORMES",0
"Phyllastrephus_xavieri","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.172161765,13.68471685,36.68199298,52,6.838722,1.35983548233989,5.98612942278252,"PASSERIFORMES",1
"Phyllolais_pulchella","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.09540491,0,27.98385012,37,5.96214,0.778151250383644,6.31778385201368,"PASSERIFORMES",1
"Phyllomyias_burmeisteri","LC","Full Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.059091008,0,33.17967167,44.8,7.679052,1.04532297878666,5.98725252246083,"PASSERIFORMES",0
"Phyllomyias_cinereiceps","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.199328848,0,30.47700841,43,6.574023,0.977723605288848,5.15974741735198,"PASSERIFORMES",0
"Phyllomyias_fasciatus","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.0632523,0,28.84531417,31,7.063685,1.01283722470517,6.55646911833681,"PASSERIFORMES",1
"Phyllomyias_griseiceps","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.075302538,0,27.6108088,33,7.061181,0.857332496431269,5.84972409147207,"PASSERIFORMES",0
"Phyllomyias_griseocapilla","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.254519398,0,29.61288767,48,6.269791,1.02965487700953,5.27924016133569,"PASSERIFORMES",0
"Phyllomyias_nigrocapillus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.206903527,0,34.57459741,41,6.642002,0.977723605288848,5.40621425236006,"PASSERIFORMES",0
"Phyllomyias_plumbeiceps","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.246682994,17.52258328,31.92771884,42,6.516161,1.09766416951713,4.85690520957144,"PASSERIFORMES",0
"Phyllomyias_reiseri","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.127483459,0,33.69272657,33,6.945859,0.8750612633917,5.81308015460596,"PASSERIFORMES",0
"Phyllomyias_sclateri","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.068796525,24.34210704,32.21823405,38,7.582333,0.963787827345555,4.9382456881334,"PASSERIFORMES",1
"Phyllomyias_urichi","EN","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.425791709,25.03731901,33.91466139,38,7.064171,1.09273379459057,3.03293282679107,"PASSERIFORMES",0
"Phyllomyias_uropygialis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.078664219,0,26.60304729,40,7.733389,0.954242509439325,5.36568887206629,"PASSERIFORMES",0
"Phyllomyias_virescens","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.082982833,0,33.20142715,40,6.738991,0.913813852383717,6.01251598350617,"PASSERIFORMES",0
"Phyllomyias_weedeni","VU","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.079469607,236.1983844,23.43858368,29,7.08528,1.00892870368885,4.14718154090003,"PASSERIFORMES",0
"Phyllomyias_zeledoni","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.115264734,14.8407299,30.0574300257575,40.4819256177345,6.317949,1.01283722470517,4.93050577174662,"PASSERIFORMES",0
"Phylloscartes_beckeri","EN","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.254519398,222.249365,32.19255088,40,5.178444,0.939519252618618,3.36262889185153,"PASSERIFORMES",1
"Phylloscartes_ceciliae","EN","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.254519398,130.4573416,28.67860079,38,5.247699,0.880813592280791,4.27750806582306,"PASSERIFORMES",0
"Phylloscartes_chapmani","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.281381796,371.266052,35.28100941,53,5.353178,0.905795880367869,5.24466557328448,"PASSERIFORMES",0
"Phylloscartes_difficilis","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.254519398,0,27.28888329,42,5.280094,0.838849090737255,5.18736942970867,"PASSERIFORMES",0
"Phylloscartes_eximius","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.083513217,0,39.50825304,45,5.34318,0.8750612633917,6.00381218504105,"PASSERIFORMES",0
"Phylloscartes_flaviventris","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.851583417,15.79058407,34.82870107,47,5.27216,0.903089986991944,3.71830725329518,"PASSERIFORMES",0
"Phylloscartes_flavovirens","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.136077907,0,36.22780861,39,5.372551,0.944482672150169,4.23735165722655,"PASSERIFORMES",1
"Phylloscartes_gualaquizae","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.211630903,61.26621044,31.0772545,35,5.508854,0.903089986991944,4.39183167071738,"PASSERIFORMES",1
"Phylloscartes_kronei","VU","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.254519398,6.415274795,29.96735324,40,5.423905,0.919078092376074,3.73873064338051,"PASSERIFORMES",0
"Phylloscartes_lanyoni","EN","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-1.349411938,87.69675527,38.32211438,39,5.531677,0.903089986991944,3.19403869537634,"PASSERIFORMES",0
"Phylloscartes_nigrifrons","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.277488394,378.8154491,29.36027358,35,5.866702,0.959041392321094,5.23782179221258,"PASSERIFORMES",0
"Phylloscartes_ophthalmicus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.079522564,21.06870806,32.94284628,41.5,5.512739,0.963787827345555,5.25949835641383,"PASSERIFORMES",1
"Phylloscartes_orbitalis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.070535263,51.39615415,35.85127931,42,5.343715,0.851258348719075,5.08527718946386,"PASSERIFORMES",0
"Phylloscartes_oustaleti","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.254519398,0,33.852435,42,6.254644,1,4.87374224733363,"PASSERIFORMES",0
"Phylloscartes_parkeri","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.240489339,36.35923021,34.40467389,57,5.456985,0.90848501887865,4.97581220697219,"PASSERIFORMES",0
"Phylloscartes_paulista","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.084223813,0,31.84636443,41,5.235614,0.8750612633917,5.67526036094663,"PASSERIFORMES",0
"Phylloscartes_poecilotis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.094511261,23.35789212,35.86325797,55,5.521221,0.903089986991944,5.33420479498338,"PASSERIFORMES",1
"Phylloscartes_roquettei","EN","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.254519398,0,33.82970412,42,5.551807,0.778151250383644,5.37665863412902,"PASSERIFORMES",0
"Phylloscartes_superciliaris","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.078136351,50.06127527,31.38657513,48,5.47198,0.88930170250631,4.33021239774941,"PASSERIFORMES",0
"Phylloscartes_sylviolus","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.061781442,0,31.83741942,48,5.424359,0.903089986991944,5.63851228792212,"PASSERIFORMES",0
"Phylloscartes_venezuelanus","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.851583417,13.07131698,32.2374059,43,5.347001,0.954242509439325,4.02624221735423,"PASSERIFORMES",0
"Phylloscartes_ventralis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.022096695,0,31.16129437,39,5.686361,0.919078092376074,6.2130967778434,"PASSERIFORMES",0
"Phylloscartes_virescens","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.052499341,0,34.61120359,37,5.232283,0.929418925714293,5.90236072971806,"PASSERIFORMES",0
"Phylloscopus_affinis","LC","Full Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.049957209,0,25.08088429,34,7.632628,0.845098040014257,6.26357084422754,"PASSERIFORMES",2
"Phylloscopus_amoenus","VU","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.557774783,951.660143,29.55576266,46,2.64619,0.930832495510875,1.57520865203348,"PASSERIFORMES",0
"Phylloscopus_armandii","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.04351523,0,21.51549289,31,8.115446,0.973127853599699,6.42888977486083,"PASSERIFORMES",0
"Phylloscopus_bonelli","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.018485203,0,27.85567988,34,5.518205,0.939519252618618,6.11328622754269,"PASSERIFORMES",5
"Phylloscopus_borealis","LC","Full Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.075319631,0,20.32734753,30,6.213258,1.03742649794062,7.12430668971082,"PASSERIFORMES",5
"Phylloscopus_borealoides","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",0.023140941,0,24.137864,33,4.313858,0.991226075692495,5.53736700695417,"PASSERIFORMES",2
"Phylloscopus_budongoensis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.210754172,189.3176695,29.36583827,38,5.164703,0.913813852383717,5.247223460694,"PASSERIFORMES",0
"Phylloscopus_canariensis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.204174092,0,24.92816068,30,4.116802,0.934892286396571,3.69399979239997,"PASSERIFORMES",2
"Phylloscopus_cantator","LC","Altitudinal Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.040880217,34.25544665,33.88484848,43,4.81646,0.778151250383644,5.71553156241768,"PASSERIFORMES",0
"Phylloscopus_cebuensis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-1.261632066,0,29.91427973,42,6.215985,0.954242509439325,5.08340542030419,"PASSERIFORMES",0
"Phylloscopus_chloronotus","LC","Altitudinal Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.082214778,13.86818737,23.79027466,37,4.206357,0.707570176097936,5.26754166758861,"PASSERIFORMES",0
"Phylloscopus_claudiae","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.077581196,0,27.98097265,41,4.865241,0.914387593151209,6.06192863073661,"PASSERIFORMES",1
"Phylloscopus_collybita","LC","Full Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.005852669,0,25.18538153,35.5,4.622113,0.919078092376074,6.87885353835057,"PASSERIFORMES",4
"Phylloscopus_coronatus","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.02113804,0,29.82994351,43,6.566859,1.00432137378264,6.33195099115014,"PASSERIFORMES",5
"Phylloscopus_davisoni","LC","Altitudinal Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.082887939,0,29.41974647,45.5,2.8285,0.806179973983887,5.92474521230972,"PASSERIFORMES",0
"Phylloscopus_emeiensis","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.393869028,79.6318704,28.32355816,41,8.658188,0.900845429106713,4.33944114567629,"PASSERIFORMES",1
"Phylloscopus_forresti","LC","Altitudinal Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.08170772,0.322942594,24.34039352,38,4.526728,0.851345221950972,5.8434801159583,"PASSERIFORMES",0
"Phylloscopus_fuligiventer","LC","Altitudinal Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.061331617,62.40596331,16.99458133,29,6.987912,0.966141732739033,6.01642492964266,"PASSERIFORMES",2
"Phylloscopus_fuscatus","LC","Full Migrant","Diurnal","Carnivore","Aquatic","Not colonial",-0.018700637,0,18.48040174,33,6.980602,0.942008053022313,7.06510831431662,"PASSERIFORMES",3
"Phylloscopus_goodsoni","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.078504392,0,32.1515852,38.5,4.435813,0.934013708015373,5.96749282555553,"PASSERIFORMES",0
"Phylloscopus_griseolus","LC","Full Migrant","Diurnal","Carnivore","Bare","Not colonial",-0.041396121,0,19.39134247,32,7.627011,0.880813592280791,6.63407682490794,"PASSERIFORMES",1
"Phylloscopus_hainanus","VU","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.393869028,6.704369465,44.40294807,43,2.312181,0.978240835363393,4.12056002809343,"PASSERIFORMES",1
"Phylloscopus_herberti","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.336329482,71.53990771,30.92715697,52,4.906916,0.949390006644913,4.70470092553629,"PASSERIFORMES",0
"Phylloscopus_humei","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.033357382,0,23.29265581,29.5,6.749627,0.778151250383644,6.56745953246218,"PASSERIFORMES",1
"Phylloscopus_ibericus","LC","Full Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.031622394,0,28.47261242,31,5.067605,0.886490725172482,5.44814414090863,"PASSERIFORMES",2
"Phylloscopus_ijimae","VU","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.14589876,0,29.75845152,42,6.557394,0.939519252618618,2.54144544596374,"PASSERIFORMES",0
"Phylloscopus_inornatus","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.022413157,0,24.98593737,33,6.758576,0.819543935541869,7.03002640315202,"PASSERIFORMES",5
"Phylloscopus_kansuensis","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.393869028,274.044393,25.08998893,40,3.977511,0.843035814590089,5.1970915391774,"PASSERIFORMES",1
"Phylloscopus_laetus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.428211963,258.481319,30.79019023,50,6.32178,0.980003371583746,4.91185988832792,"PASSERIFORMES",2
"Phylloscopus_laurae","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.259704201,158.8756125,35.54087546,45,5.08455,0.929418925714293,5.56159256812816,"PASSERIFORMES",1
"Phylloscopus_maculipennis","LC","Altitudinal Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.064774629,0,26.08528524,53,8.299783,0.707570176097936,5.98749775736725,"PASSERIFORMES",0
"Phylloscopus_magnirostris","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.067465031,0,21.56534354,29,5.727974,1.06445798922692,5.79740284483039,"PASSERIFORMES",1
"Phylloscopus_makirensis","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.309084448,0,36.2320121,49,5.085792,0.963787827345555,5.67625149501427,"PASSERIFORMES",0
"Phylloscopus_neglectus","LC","Full Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.091940617,0,24.18354225,26,5.138955,0.724275869600789,5.90802423492438,"PASSERIFORMES",0
"Phylloscopus_nitidus","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.091933388,0,25.73422714,35,6.020112,0.920803579014345,5.67094985251767,"PASSERIFORMES",3
"Phylloscopus_occipitalis","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.125828614,0,26.69949595,39,4.450808,0.954242509439325,5.43173177664667,"PASSERIFORMES",0
"Phylloscopus_ogilviegranti","LC","Altitudinal Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.02687636,0,31.41819603,44,2.312269,0.913279589151953,6.0008173124456,"PASSERIFORMES",1
"Phylloscopus_olivaceus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-1.261632066,0,27.87984225,48,6.215985,0.986771734266245,5.1258359994943,"PASSERIFORMES",0
"Phylloscopus_orientalis","LC","Full Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.061803143,0,25.91785185,38,5.517835,0.929418925714293,5.50991658192941,"PASSERIFORMES",1
"Phylloscopus_poliocephalus","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.309084448,0,36.2320121,49,2.646256,1.03342375548695,5.67625149501427,"PASSERIFORMES",0
"Phylloscopus_presbytes","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.418277274,365.4902114,28.65240502,42,2.332606,0.913931870931964,4.55884077552748,"PASSERIFORMES",0
"Phylloscopus_proregulus","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.036791887,0,25.22181526,41,3.979386,0.778151250383644,6.72055222627495,"PASSERIFORMES",3
"Phylloscopus_pulcher","LC","Altitudinal Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.04512917,0,28.71425123,36,8.266827,0.832508912706236,6.01210069696076,"PASSERIFORMES",1
"Phylloscopus_reguloides","LC","Altitudinal Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.026791344,0,28.40857324,37.5,4.878867,0.89209460269048,6.14780169680661,"PASSERIFORMES",0
"Phylloscopus_ricketti","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.033560371,0,43.98431742,54,4.814817,0.92821240567791,6.21233161453231,"PASSERIFORMES",1
"Phylloscopus_ruficapilla","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.032438524,0,30.52212462,53.33333333,6.110867,0.886490725172482,5.62691454336083,"PASSERIFORMES",0
"Phylloscopus_sarasinorum","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-1.04490994,19.9438741,27.11359201,39.5,2.888926,0.905964610743066,4.83995528201438,"PASSERIFORMES",0
"Phylloscopus_schwarzi","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.028136426,0,20.0310395,30,8.148974,1.06069784035361,6.4647168876513,"PASSERIFORMES",2
"Phylloscopus_sibilatrix","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.010757702,0,30.595841,43,7.676215,0.963787827345555,6.80343010274785,"PASSERIFORMES",7
"Phylloscopus_sindianus","LC","Full Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.047006549,0,25.11573944,30.5,4.11193,0.877946951629188,5.9473105104307,"PASSERIFORMES",4
"Phylloscopus_subaffinis","LC","Altitudinal Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.037705628,0,22.11742687,29,8.007879,0.792391689498254,6.39661977322627,"PASSERIFORMES",0
"Phylloscopus_subviridis","LC","Altitudinal Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.291122768,0,23.07375391,41,5.034579,0.740362689494244,5.02826206592801,"PASSERIFORMES",1
"Phylloscopus_tenellipes","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.025092056,0,21.89842439,31,4.310829,1.07188200730613,6.03402865334005,"PASSERIFORMES",2
"Phylloscopus_trivirgatus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.239833304,0,37.40109566,43.33333333,3.214107,0.954242509439325,5.73197364363201,"PASSERIFORMES",0
"Phylloscopus_trochiloides","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.013315401,0,21.00308857,28,6.023817,0.90714253100314,6.92568552797916,"PASSERIFORMES",5
